"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 15 18:18:07 GMT 2022","Mon Aug 15 18:20:11 GMT 2022","123256","","JIT-Database-004-COLUMN-type-INTEGER","","JIT-Database-004-COLUMN-type-INTEGER","[COLUMN] As a user, I should check the validation of INTEGER column definition","[COLUMN] As a user, I should check the validation of INTEGER column definition",""
"passed","Mon Aug 15 18:16:26 GMT 2022","Mon Aug 15 18:17:37 GMT 2022","71254","","JIT-Dashboard-006c-DELETEOF-saving","","JIT-Dashboard-006c-DELETEOF-saving","[DELETE-OF] As a user, I should save the selected option when switching between tables","[DELETE-OF] As a user, I should save the selected option when switching between tables",""
"passed","Mon Aug 15 19:31:26 GMT 2022","Mon Aug 15 19:32:52 GMT 2022","85740","","JIT-Export-005b-Scenario-RN-all-default-component","","JIT-Export-005b-Scenario-RN-all-default-component","[RN-Default] As a user, I check export the project type React Native with all default component","[RN-Default] As a user, I check export the project type React Native with all default component",""
"passed","Mon Aug 15 18:15:25 GMT 2022","Mon Aug 15 18:16:33 GMT 2022","67414","","JIT-Dashboard-005e-UPDATEOF-delete-column","","JIT-Dashboard-005e-UPDATEOF-delete-column","[UPDATE-OF] As a user, I should see the params will be removed when column is deleted","[UPDATE-OF] As a user, I should see the params will be removed when column is deleted",""
"passed","Mon Aug 15 18:43:30 GMT 2022","Mon Aug 15 18:44:16 GMT 2022","45346","","JIT-API-001-Check-general-info","","JIT-API-001-Check-general-info","As a user, I check general info","As a user, I check general info",""
"passed","Mon Aug 15 18:25:43 GMT 2022","Mon Aug 15 18:27:54 GMT 2022","130727","","JIT-Mobile-009-SEARCH-Components","","JIT-Mobile-009-SEARCH-Components","[SEARCH] As a user, I search component and drag them to preview screen","[SEARCH] As a user, I search component and drag them to preview screen",""
"passed","Mon Aug 15 18:15:50 GMT 2022","Mon Aug 15 18:17:03 GMT 2022","72613","","JIT-Dashboard-006a-DELETEOF-default","","JIT-Dashboard-006a-DELETEOF-default","[DELETE-OF] As a user, I should add default column in dashboard params","[DELETE-OF] As a user, I should add default column in dashboard params",""
"passed","Mon Aug 15 18:51:26 GMT 2022","Mon Aug 15 18:52:55 GMT 2022","89072","","JIT-API-007e-PUT-API-Add-new-endpoint","","JIT-API-007e-PUT-API-Add-new-endpoint","[PUT-API] Create, update and delete new PUT API endpoint","[PUT-API] Create, update and delete new PUT API endpoint",""
"passed","Mon Aug 15 18:36:21 GMT 2022","Mon Aug 15 18:37:13 GMT 2022","51804","","JIT-Module-015b-SCOUT-edit-infos","","JIT-Module-015b-SCOUT-edit-infos","[SCOUT] As a user, I can update module Scout","[SCOUT] As a user, I can update module Scout",""
"passed","Mon Aug 15 18:26:41 GMT 2022","Mon Aug 15 18:29:13 GMT 2022","152278","","JIT-Mobile-014-JITDEF-status-bar","","JIT-Mobile-014-JITDEF-status-bar","[DEFECT] As a user, I should see screen will be removed in navigation tree after deleting screen","[DEFECT] As a user, I should see screen will be removed in navigation tree after deleting screen",""
