"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 31 19:03:43 GMT 2023","Fri Mar 31 19:05:50 GMT 2023","126870","","JIT-API-007ba-GET-list-API-Add-new-endpoint","","JIT-API-007ba-GET-list-API-Add-new-endpoint","[GET-list-API] Create, update and delete new GET API endpoint","[GET-list-API] Create, update and delete new GET API endpoint",""
"passed","Fri Mar 31 18:15:45 GMT 2023","Fri Mar 31 18:16:47 GMT 2023","61936","","JIT-Database-011f-COLUMN-ENUM-duplicated","","JIT-Database-011f-COLUMN-ENUM-duplicated","[COLUMN] As a user, I should check counld not add duplicated item","[COLUMN] As a user, I should check counld not add duplicated item",""
"passed","Fri Mar 31 18:22:03 GMT 2023","Fri Mar 31 18:23:21 GMT 2023","78473","","JIT-Mobile-005b-MOLECULE-Navigate-edit-screen","","JIT-Mobile-005b-MOLECULE-Navigate-edit-screen","[MOBILE-MOLECULE-EDIT] As a user, I can see the molecule in Screen and use Edit button see the content of this molecule","[MOBILE-MOLECULE-EDIT] As a user, I can see the molecule in Screen and use Edit button see the content of this molecule",""
"passed","Fri Mar 31 18:50:01 GMT 2023","Fri Mar 31 18:51:30 GMT 2023","89285","","JIT-Web-002g-MOLECULE-CRUD-category","","JIT-Web-002g-MOLECULE-CRUD-category","[WEB-MOLECULE-EDIT] As a user, I can see the molecule in Page and use Edit button see the content of this molecule","[WEB-MOLECULE-EDIT] As a user, I can see the molecule in Page and use Edit button see the content of this molecule",""
"passed","Fri Mar 31 18:24:42 GMT 2023","Fri Mar 31 18:25:48 GMT 2023","65226","","JIT-Mobile-015-VIEW-General-info","","JIT-Mobile-015-VIEW-General-info","[MOBILE-VIEW] As a user, I should check the general infomation of View is correct: Name, Key, unique key, delete component","[MOBILE-VIEW] As a user, I should check the general infomation of View is correct: Name, Key, unique key, delete component",""
"passed","Fri Mar 31 18:48:05 GMT 2023","Fri Mar 31 18:49:38 GMT 2023","92779","","JIT-Web-002b-MOLECULE-Update","","JIT-Web-002b-MOLECULE-Update","[WEB-MOLECULE] As a user, I can update molecule with positive and negative cases","[WEB-MOLECULE] As a user, I can update molecule with positive and negative cases",""
"passed","Fri Mar 31 18:58:00 GMT 2023","Fri Mar 31 18:59:46 GMT 2023","106817","","JIT-API-003a-POST-check-default","","JIT-API-003a-POST-check-default","As a user, I check default value in API POST","As a user, I check default value in API POST",""
"passed","Fri Mar 31 18:45:39 GMT 2023","Fri Mar 31 18:47:34 GMT 2023","114780","","JIT-Web-001e-PAGE-Search","","JIT-Web-001e-PAGE-Search","[WEB-PAGE] As a user, I can search correct screen with keyword","[WEB-PAGE] As a user, I can search correct screen with keyword",""
"passed","Fri Mar 31 19:49:38 GMT 2023","Fri Mar 31 19:50:28 GMT 2023","49954","","JIT-Database-011c-COLUMN-ENUM-delete-items","","JIT-Database-011c-COLUMN-ENUM-delete-items","[COLUMN] As a user, I should delete 1 item and check not display in default dropdown","[COLUMN] As a user, I should delete 1 item and check not display in default dropdown",""
"passed","Fri Mar 31 19:08:01 GMT 2023","Fri Mar 31 19:09:59 GMT 2023","118848","","JIT-API-011-UPDATE-toggle-on-API","","JIT-API-011-UPDATE-toggle-on-API","As a user, I want to see the confirmation when deleting table/column, adding column, update table/column when the API is toggled on","As a user, I want to see the confirmation when deleting table/column, adding column, update table/column when the API is toggled on",""
