"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 20 00:54:58 GMT 2022","Wed Jul 20 00:57:51 GMT 2022","173236","","JIT-Team-002-Invite-existing-account","","JIT-Team-002-Invite-existing-account","[INVITE-EXISTING-ACC] Invite existing email and do common action","[INVITE-EXISTING-ACC] Invite existing email and do common action",""
"passed","Wed Jul 20 00:34:10 GMT 2022","Wed Jul 20 00:35:59 GMT 2022","109397","","JIT-Database-001d-TABLE-update","","JIT-Database-001d-TABLE-update","[TABLE] As a user, I can update the value of the table","[TABLE] As a user, I can update the value of the table",""
"passed","Wed Jul 20 00:40:07 GMT 2022","Wed Jul 20 00:41:50 GMT 2022","102845","","JIT-Database-016a-COUNTER-CACHE-Create-by-relation","","JIT-Database-016a-COUNTER-CACHE-Create-by-relation","[COUNTER-CACHE] create new counter cache column by selecting in relation popup","[COUNTER-CACHE] create new counter cache column by selecting in relation popup",""
"passed","Wed Jul 20 00:32:20 GMT 2022","Wed Jul 20 00:33:30 GMT 2022","69946","","JIT-Dashboard-006a-DELETEOF-default","","JIT-Dashboard-006a-DELETEOF-default","[DELETE-OF] As a user, I should add default column in dashboard params","[DELETE-OF] As a user, I should add default column in dashboard params",""
"passed","Wed Jul 20 00:43:28 GMT 2022","Wed Jul 20 00:44:44 GMT 2022","75830","","JIT-Mobile-015-VIEW-General-info","","JIT-Mobile-015-VIEW-General-info","[VIEW] As a user, I should check the general infomation of View is correct: Name, Key, unique key, delete component","[VIEW] As a user, I should check the general infomation of View is correct: Name, Key, unique key, delete component",""
"passed","Wed Jul 20 01:08:56 GMT 2022","Wed Jul 20 01:10:25 GMT 2022","89781","","JIT-Module-008b-FB-LOGIN-databse-api","","JIT-Module-008b-FB-LOGIN-databse-api","[FACEBOOK-LOGIN], I check auto-generate column and api","[FACEBOOK-LOGIN], I check auto-generate column and api",""
"passed","Wed Jul 20 01:04:18 GMT 2022","Wed Jul 20 01:05:49 GMT 2022","90666","","JIT-Database-015d-INDEX-STRING-column-config","","JIT-Database-015d-INDEX-STRING-column-config","[INDEX-STRING] As a user, I config index from column setting && check on index popup","[INDEX-STRING] As a user, I config index from column setting && check on index popup",""
"passed","Wed Jul 20 01:04:27 GMT 2022","Wed Jul 20 01:05:59 GMT 2022","92277","","JIT-Database-015e-INDEX-TEXT-column-config","","JIT-Database-015e-INDEX-TEXT-column-config","[INDEX-TEXT] As a user, I config index from column setting && check on index popup","[INDEX-TEXT] As a user, I config index from column setting && check on index popup",""
"passed","Wed Jul 20 00:48:08 GMT 2022","Wed Jul 20 00:50:50 GMT 2022","162617","","JIT-Mobile-033a-HEADER-Check-PreviewCode","","JIT-Mobile-033a-HEADER-Check-PreviewCode","[HEADER] As a user, I should check the Preview code of Header component","[HEADER] As a user, I should check the Preview code of Header component",""
"passed","Wed Jul 20 01:02:32 GMT 2022","Wed Jul 20 01:03:07 GMT 2022","35042","","JIT-API-007a-GROUP-API-CRUD","","JIT-API-007a-GROUP-API-CRUD","[GROUP-API] Create, update and delete group API","[GROUP-API] Create, update and delete group API",""
"passed","Wed Jul 20 00:36:19 GMT 2022","Wed Jul 20 00:38:13 GMT 2022","113824","","JIT-Database-010b-COLUMN-FILE-format-file","","JIT-Database-010b-COLUMN-FILE-format-file","[COLUMN] As a user, I should check the validation of FILE column definition for Format Area","[COLUMN] As a user, I should check the validation of FILE column definition for Format Area",""
"passed","Wed Jul 20 00:48:28 GMT 2022","Wed Jul 20 00:49:14 GMT 2022","46216","","JIT-Module-000-search","","JIT-Module-000-search","[SEARCH] As a user, I can Search module","[SEARCH] As a user, I can Search module",""
"passed","Wed Jul 20 00:31:40 GMT 2022","Wed Jul 20 00:33:39 GMT 2022","119103","","JIT-Dashboard-005b-UPDATEOF-new-column","","JIT-Dashboard-005b-UPDATEOF-new-column","[UPDATE-OF] As a user, I should add new column in dashboard params","[UPDATE-OF] As a user, I should add new column in dashboard params",""
"passed","Wed Jul 20 00:33:50 GMT 2022","Wed Jul 20 00:34:29 GMT 2022","38580","","JIT-Database-001b-TABLE-empty","","JIT-Database-001b-TABLE-empty","[TABLE] As a user, I cannot create table with empty name","[TABLE] As a user, I cannot create table with empty name",""
"passed","Wed Jul 20 00:39:03 GMT 2022","Wed Jul 20 00:40:09 GMT 2022","65683","","JIT-Database-013-DEFECT-Check-default-value-when-changing-type","","JIT-Database-013-DEFECT-Check-default-value-when-changing-type","[DEFECT] As a user, I should check the default value when changing the type","[DEFECT] As a user, I should check the default value when changing the type",""
"passed","Wed Jul 20 00:48:26 GMT 2022","Wed Jul 20 00:51:59 GMT 2022","212391","","JIT-Mobile-034a-SCROLLVIEW-Check-PreviewCode","","JIT-Mobile-034a-SCROLLVIEW-Check-PreviewCode","[SCROLLVIEW] As a user, I should check the Preview code of ScrollView component","[SCROLLVIEW] As a user, I should check the Preview code of ScrollView component",""
"passed","Wed Jul 20 00:34:50 GMT 2022","Wed Jul 20 00:36:41 GMT 2022","111129","","JIT-Database-004-COLUMN-type-INTEGER","","JIT-Database-004-COLUMN-type-INTEGER","[COLUMN] As a user, I should check the validation of INTEGER column definition","[COLUMN] As a user, I should check the validation of INTEGER column definition",""
"passed","Wed Jul 20 01:07:58 GMT 2022","Wed Jul 20 01:09:18 GMT 2022","79760","","JIT-Module-006c-SMS-database-api","","JIT-Module-006c-SMS-database-api","[SMS], I check auto-generate column and api","[SMS], I check auto-generate column and api",""
